trialunique,ACTIVE_rating,ALERT_rating,ANGRY_rating,ANXIOUS_rating,ASHAMED_rating,EXCITED_rating,FRUSTRATED_rating,GUILTY_rating,HAPPY_rating,SAD_rating,SCARED_rating,TENDER_rating,ACTIVE_RT,ALERT_RT,ANGRY_RT,ANXIOUS_RT,ASHAMED_RT,EXCITED_RT,FRUSTRATED_RT,GUILTY_RT,HAPPY_RT,SAD_RT,SCARED_RT,TENDER_RT,id,songmark,affectcat,targetemotion,valence,arousal,valencekey.keys,valencekey.rt,arousalkey.keys,likekey.keys,likekey.rt,prac,depression,EOT,DDF,DIF,TAS,gender_recoded,musichours,yearsplay
100_1_1,3,3,1,4,1,4,1,1,2,2,2,1,1.0504388659901451,4.453102256986313,0.6689034329901915,1.236748439987423,2.670463757007383,2.6893391540215816,0.9698661720030941,1.5359581270022318,1.4856544609938283,0.92163018201245,1.551240731991129,0.969112299993867,100,1,High Arousal/Negative Valence,Fear,Negative,high,3,2.352138118003495,3,4,1.9526618260133546,trial,9,21,16,26,63,male,1,5+
100_1_2,4,3,1,3,1,4,1,1,2,1,2,1,1.103449621994514,0.9050135280122049,1.2691107869904954,1.429363530012779,0.803232428006595,1.0359024599893019,1.018312000989681,1.886321513011353,2.685842896986287,1.1196403009817004,1.5860076700046193,3.8455417590157595,100,1,High Arousal/Negative Valence,Fear,Negative,high,3,1.2688270880025811,3,4,0.8193007200025022,trial,9,21,16,26,63,male,1,5+
100_10_1,1,1,1,2,1,1,1,1,1,4,1,3,0.8198315059999004,1.7021215519926045,0.4859803860017564,1.4364063770044595,2.096720525994897,1.2197763720178045,0.7024402730166912,1.052104103990132,0.7863388080149889,2.8517782679991797,2.3365166999865323,1.2355708320101257,100,10,Low Arousal/Negative Valence,Sad,Negative,Low,2,1.2195166029850952,2,3,1.469493288983358,trial,9,21,16,26,63,male,1,5+
100_10_2,1,1,1,3,1,1,1,2,1,4,2,3,0.4863235969969537,0.8033996489830315,0.7362693469913211,0.9031533240049612,0.7366601540124975,0.5519146890146658,4.157886384986341,2.801600384991616,0.9851098390063271,0.7506577280000784,1.8404176319891121,1.1195881509920582,100,10,Low Arousal/Negative Valence,Sad,Negative,Low,3,2.1860571569995955,3,3,2.0028779470012523,trial,9,21,16,26,63,male,1,5+
100_11_1,1,2,1,3,1,1,1,1,1,2,3,1,0.9865510440140497,3.007203994988231,1.4356688960106112,1.9857203300052788,0.8521164010162465,0.9524482269771397,0.7185058339964598,1.9180738290015142,0.8184027649986092,1.4171874129970092,1.7732022080163006,2.352327114000218,100,11,Low Arousal/Negative Valence,Sad,Negative,Low,1,0.9029572029830888,1,3,2.3840763909975067,trial,9,21,16,26,63,male,1,5+
100_11_2,2,3,1,4,2,1,1,1,1,4,2,2,2.2024781410000287,1.5694008319987915,1.1856958220014349,3.918990735983243,1.4852438759990036,1.5184533729916438,1.335981783020543,2.667046479007695,0.835558435996063,1.4864329769916367,2.2854842680098955,2.6357599979965016,100,11,Low Arousal/Negative Valence,Sad,Negative,Low,2,0.5522337550064549,2,3,1.8363923209835775,trial,9,21,16,26,63,male,1,5+
100_12_1,1,2,1,3,1,1,1,1,2,3,1,4,1.852291724004317,1.5685593439848162,0.7695508470060304,1.3839468069782015,1.5336892989871558,0.9858805020048749,0.8701321910193656,1.2698621610179543,3.469189853989519,2.5355006100144237,0.5998862650012597,2.6524754030106124,100,12,Low Arousal/Negative Valence,Sad,Negative,Low,1,2.0033154340053443,2,3,2.152673953009071,trial,9,21,16,26,63,male,1,5+
100_12_2,2,2,1,3,1,1,1,1,1,4,1,3,0.9035219679935835,1.1198015980189666,2.7520502919796854,2.000372843001969,0.8998743609990925,2.4535518889897503,2.3564035019953735,5.085340292018373,1.051249270007247,1.0034104670048691,1.0699701650009956,2.6861022539960686,100,12,Low Arousal/Negative Valence,Sad,Negative,Low,3,1.5507049809966702,3,4,1.8690685209876392,trial,9,21,16,26,63,male,1,5+
100_13_1,1,2,1,1,1,1,1,1,3,1,1,4,1.152850332990056,2.8194014900072943,0.9006850740115624,1.44999722900684,1.520652009989135,3.652708100999007,0.6519318729988299,2.484795509983087,4.585573371005012,0.669774555019103,3.517262239009142,5.319909977988573,100,13,Low Arousal/Positve Valence,Tender,Positive,Low,3,6.301591730007203,2,3,1.903411667997716,trial,9,21,16,26,63,male,1,5+
100_13_2,2,2,1,4,1,2,1,1,2,3,1,4,1.4036726200138219,0.8519807289994787,0.9345869519747794,1.3530920619959943,0.8181197349913418,1.1677735379780643,0.6532206159899943,1.501634111016756,1.6377855410100892,1.1850276770128403,1.55362834801781,2.1694464840111323,100,13,Low Arousal/Positve Valence,Tender,Positive,Low,3,1.3192349949968047,2,3,0.8365319820004515,trial,9,21,16,26,63,male,1,5+
100_14_1,3,3,1,4,1,2,3,1,3,3,1,4,2.5182999200187624,1.5688577349937987,0.8674937989853788,1.6198057330038864,3.0354755019943696,2.1519724589888938,4.634714471991174,2.5337629219866358,3.5521645179833286,1.6674246760085225,1.6371958770032506,1.5530859899881762,100,14,Low Arousal/Positve Valence,Tender,Positive,Low,4,1.5359739889972843,4,4,1.5521788350015413,trial,9,21,16,26,63,male,1,5+
100_14_2,2,2,1,2,1,1,1,1,4,3,1,4,1.3021036589925643,1.1341419039817993,1.2710007469868287,1.3024874910188373,1.5036210810067132,1.6352757810091134,0.6011711600003764,0.7367739809851628,1.70854490599595,1.1197820349771064,1.0572558309941087,1.2072961450030562,100,14,Low Arousal/Positve Valence,Tender,Positive,Low,4,1.7017209389887284,3,4,1.052954057988245,trial,9,21,16,26,63,male,1,5+
100_15_1,3,3,1,3,1,3,1,1,4,2,1,3,1.05238130397629,1.419609702017624,0.7185065649973694,2.2434140279947314,1.0516728420043364,1.0517772790044546,0.8703055859950837,0.5533280600211583,0.9037405739945825,1.669591727986699,0.8695014779805206,1.0691021110105794,100,15,Low Arousal/Positve Valence,Tender,Positive,Low,4,1.4856838269915897,3,4,1.4026441449823324,trial,9,21,16,26,63,male,1,5+
100_15_2,3,3,1,2,1,3,1,1,3,3,1,3,3.502662129001692,1.3357573190005496,0.6867471299774479,1.5529565859760623,1.501806217012927,1.7352863629930653,0.7526853239978664,2.002390120003838,2.036552233999828,1.6865792280004825,1.2852693519962486,1.5698230919952039,100,15,Low Arousal/Positve Valence,Tender,Positive,Low,4,1.652525732992217,3,4,1.7850940090138465,trial,9,21,16,26,63,male,1,5+
100_16_1,2,2,1,4,1,2,1,1,3,4,2,3,1.30343837098917,2.717280490003759,1.1349681100109592,1.3702239510021172,3.8180193419975694,1.2687974589935038,2.319083113980014,0.48375824399408884,1.0193074740236625,1.4862611620046664,1.4356308210117277,3.5184175570029765,100,16,Low Arousal/Positve Valence,Tender,Positive,Low,4,1.0513894129835535,4,4,1.3519795399915893,trial,9,21,16,26,63,male,1,5+
100_16_2,1,1,1,3,1,1,1,1,2,4,1,4,1.2848544260195922,0.9524946350138634,0.9521569439966697,1.1332563380128704,2.1029635480081197,0.9699983299942687,1.1534178930160124,5.702178880019346,1.5701428549946286,2.000336093013175,3.552017206995515,1.385393289005151,100,16,Low Arousal/Positve Valence,Tender,Positive,Low,3,2.4021251350059174,2,3,0.7525775599933695,trial,9,21,16,26,63,male,1,5+
100_2_1,3,3,1,4,1,1,1,1,1,1,3,1,2.385051810008008,3.1187297659926116,1.0016730859933887,1.76872615198954,0.7697260889981408,4.93446243199287,0.9022430870099925,1.1197218429879285,0.9021956670039799,2.5019369919900782,4.1684753890149295,1.1351100839965511,100,2,High Arousal/Negative Valence,Fear,Negative,high,1,2.852672156994231,1,2,3.0855561280041,trial,9,21,16,26,63,male,1,5+
100_2_2,3,1,2,2,1,1,1,1,1,1,2,1,1.9362731659784913,0.9021766740188468,2.898895883001387,1.9011041140183806,2.5866249020036776,2.369359258998884,2.763434894004604,0.8870719219848979,1.235783880983945,3.566521467990242,2.7863135400111787,0.9689082030090503,100,2,High Arousal/Negative Valence,Fear,Negative,high,1,2.717991700017592,2,1,2.7859196630015504,trial,9,21,16,26,63,male,1,5+
100_3_1,1,3,1,2,1,1,1,1,1,1,1,1,0.8191092959896196,1.9184347359987441,1.4866212109918706,1.3528863289975561,0.7188362830202095,1.6509970000188332,1.2083577880111989,0.6853717909834813,2.2255242399987765,0.768985621019965,2.2189862400118727,0.9994366409955546,100,3,High Arousal/Negative Valence,Fear,Negative,high,1,2.2359106490039267,1,2,1.4033969099982642,trial,9,21,16,26,63,male,1,5+
100_3_2,4,3,1,3,1,3,1,1,1,1,3,1,2.68590856299852,1.2349585769989062,0.785907286015572,2.3695466769859195,1.85145092397579,1.9783349570061546,0.8253350189770572,1.0532852319884114,3.002064280997729,0.9008926590031479,2.0860081279824954,1.3191408090060577,100,3,High Arousal/Negative Valence,Fear,Negative,high,3,1.418717122025555,3,4,1.9348661289841402,trial,9,21,16,26,63,male,1,5+
100_4_1,3,2,1,2,1,4,1,1,3,1,1,1,2.102874903008342,1.0861569860135205,0.7523876650084276,1.0365329140040558,1.723753055994166,1.3529137080186047,2.4352544900029898,0.967949520010734,1.2187015160161536,2.068505700008245,0.8017201350012328,1.8365317520219833,100,4,High Arousal/Negative Valence,Fear,Negative,high,3,1.5857360100199003,3,2,2.219270225992659,trial,9,21,16,26,63,male,1,5+
100_4_2,4,4,1,3,1,3,1,1,3,1,2,1,1.086127515998669,0.7869734929990955,0.9363177309860475,2.1529986500099767,1.1374886350240558,1.53595789798419,1.2898532940016594,0.9218626029905863,2.1369375349895563,2.5664412589976564,1.0526451629993971,0.8355165659741033,100,4,High Arousal/Negative Valence,Fear,Negative,high,3,1.6862842410046142,3,4,1.6670681090035941,trial,9,21,16,26,63,male,1,5+
100_5_1,4,2,1,1,1,3,1,1,4,1,1,1,1.4400971569993999,1.3354056129755918,0.8169936669874005,1.0860857759835199,0.7501678300031926,0.9323178299819119,1.9902439390134532,0.9029571499850135,1.8525287680095062,0.6686506849946454,0.9363825419859495,1.3713645499956328,100,5,High Arousal/Positive Valence,Happy,Positive,high,3,2.384789253002964,3,4,1.9195083809900098,trial,9,21,16,26,63,male,1,5+
100_5_2,4,4,1,1,1,4,1,1,3,1,1,2,1.1838360939873382,1.8796800450072624,0.4869556619960349,1.4204586750129238,0.4694244870042894,1.2850425420037936,1.4514037529879715,0.9516824189922772,0.7688945600239094,0.7164080530055799,1.2526873530005105,0.9860262139991391,100,5,High Arousal/Positive Valence,Happy,Positive,high,4,1.8022687149932608,4,4,2.0033450339979026,trial,9,21,16,26,63,male,1,5+
100_6_1,3,3,1,2,1,4,1,1,3,1,1,1,2.4765831280092243,1.3869705309916753,2.852179147012066,1.4699372130271513,0.8359532419999596,0.769243267015554,0.5253283390193246,1.2525874109996948,1.3361217860074248,0.8030412569933105,0.7532509939919692,1.3191276830038987,100,6,High Arousal/Positive Valence,Happy,Positive,high,3,0.9872676650120411,3,3,0.6364937949983869,trial,9,21,16,26,63,male,1,5+
100_6_2,3,4,1,1,1,4,1,1,3,1,1,1,1.3689369529893156,1.3021320390107576,1.0855284089921042,1.5024976569984574,0.6197415519854985,1.0698042349831667,0.7021961220016237,0.7694986720161978,0.902547466015676,0.8528955320070963,1.1528550570074003,1.0706525510177016,100,6,High Arousal/Positive Valence,Happy,Positive,high,3,1.1022297570016235,3,4,0.9168926970160101,trial,9,21,16,26,63,male,1,5+
100_7_1,4,3,1,1,1,4,1,1,3,1,1,1,0.852260034007486,1.7667979770048987,2.16076853001141,0.9031147279893048,0.7517986829916481,2.9520311500236858,0.6524314380076248,0.8190744140010793,0.9016251009888947,0.6616785709920805,0.619279667007504,0.9028797660139389,100,7,High Arousal/Positive Valence,Happy,Positive,high,3,1.8033605620148592,3,3,1.9681942170136608,trial,9,21,16,26,63,male,1,5+
100_7_2,3,4,1,1,1,4,1,1,3,1,1,1,0.9026843989850022,2.335046873020474,1.0686354599893093,1.4535343280003872,0.6368317769956775,0.9349513800116256,0.5703699639998376,0.9695364869839977,1.102587391011184,1.6851288120087702,0.8700309980195016,1.102251658012392,100,7,High Arousal/Positive Valence,Happy,Positive,high,4,1.4853732509945985,3,3,1.369195663020946,trial,9,21,16,26,63,male,1,5+
100_8_1,3,3,1,1,1,3,1,1,4,1,1,2,1.1334387469978537,1.1709028469922487,0.5195726689998992,1.186608921008883,0.9006611100048758,1.6856251809804235,0.5851170980022289,0.8164836649957579,1.6198344670119695,0.7655385719845071,0.9523863639915362,2.33826211001724,100,8,High Arousal/Positive Valence,Happy,Positive,high,4,2.318972779001342,3,4,1.9859932749823201,trial,9,21,16,26,63,male,1,5+
100_8_2,4,4,1,1,1,4,1,2,3,1,1,1,1.0869526830210816,0.969860979996156,2.3397460949781816,2.116834207001375,0.6870410679839551,2.4855851480097044,0.8517575399891939,0.9684356149809901,0.7361900279938709,1.2831145109958015,0.8892682940058876,0.9530517020029947,100,8,High Arousal/Positive Valence,Happy,Positive,high,4,1.2360731860098895,4,4,0.8343271730118431,trial,9,21,16,26,63,male,1,5+
100_9_1,2,3,1,4,1,1,1,1,1,4,1,3,3.502873706020182,1.1352428079990204,1.069002955016913,3.816599899000721,0.9506989500077907,1.0698594630230218,2.225541191000957,1.518383835995337,1.5700935250206385,4.1901149899931625,1.136456393986009,1.4352724729978945,100,9,Low Arousal/Negative Valence,Sad,Negative,Low,1,2.883756284980336,2,4,1.9687981460010633,trial,9,21,16,26,63,male,1,5+
100_9_2,2,1,1,4,1,1,1,2,1,4,3,4,1.4361099100206047,3.370107059017755,3.799660421005683,1.402427570981672,2.2850542329833843,6.752571513003204,1.220515257009538,9.952379669004586,1.4356589899980463,1.2691577470104676,2.4181822779937647,2.1537719650077634,100,9,Low Arousal/Negative Valence,Sad,Negative,Low,3,2.4374419800005853,2,4,1.2024628089857288,trial,9,21,16,26,63,male,1,5+
101_1_1,1,1,1,1,1,1,1,1,1,1,1,1,0.8522634659893811,0.7687491590040736,0.569666438997956,0.8363089369959198,2.525149021006655,2.4845205490128137,1.4922182580048684,0.6503342330106534,0.7357161170220934,1.4528101859905291,1.9034517029940616,0.818651364010293,101,1,High Arousal/Negative Valence,Fear,Negative,high,1,2.9853873120155185,1,1,2.619173953018617,trial,5,27,16,23,66,female,1,2
101_1_2,4,3,1,2,1,3,3,1,2,1,1,1,2.2201530800084583,1.4039385139767546,3.668382462026784,1.0002202350005973,2.7866764059872366,2.0196821659919806,1.5779615550127346,0.9196998820116278,4.929407514980994,3.4334240010066424,1.5690750860085245,1.4200380309775937,101,1,High Arousal/Negative Valence,Fear,Negative,high,3,2.1199639450060204,3,3,3.218877392995637,trial,5,27,16,23,66,female,1,2
101_10_1,1,1,1,2,2,1,2,2,1,4,1,3,0.8672786690003704,1.3199152949964628,1.669003312010318,0.9998246390023269,3.116537429013988,1.4029402239830233,7.001926254975842,6.352345775987487,1.620005178003339,2.7011403999931645,1.052525630017044,1.6007839530066121,101,10,Low Arousal/Negative Valence,Sad,Negative,Low,1,2.0017024409899022,1,1,2.6689556979981717,trial,5,27,16,23,66,female,1,2
101_10_2,2,4,3,1,1,1,3,1,1,4,1,4,1.333421727991663,3.502223549003247,2.719952771993121,4.554651053971611,1.1209294620202854,3.1182319640065543,2.97222733401577,1.1514810230000876,0.8856439469964243,1.5530808519979473,0.8867946520040277,1.4183876509778202,101,10,Low Arousal/Negative Valence,Sad,Negative,Low,2,5.76830538600916,1,1,2.7025549459795,trial,5,27,16,23,66,female,1,2
101_11_1,1,2,3,2,2,1,2,2,1,4,1,2,3.618972393014701,5.053039140009787,4.601380312000401,6.668426774995169,4.5352031819929834,1.484982107009273,1.6863537000026554,3.5179147479939274,1.2352760790090542,2.25276486799703,2.2615736890002154,2.6675540129945148,101,11,Low Arousal/Negative Valence,Sad,Negative,Low,1,3.0370866370212752,2,1,1.71937758900458,trial,5,27,16,23,66,female,1,2
101_11_2,2,2,2,3,1,1,4,1,1,3,1,1,2.7371063440223224,2.6190673990058713,3.6530361830082256,1.9830478609947022,1.487197342008585,2.718322550004814,5.255350127001293,1.63467571901856,2.2526303449994884,1.819706494017737,3.0363068860024214,3.2224738629884087,101,11,Low Arousal/Negative Valence,Sad,Negative,Low,1,1.4517777219880372,1,1,1.470135194977047,trial,5,27,16,23,66,female,1,2
101_12_1,1,1,1,2,1,1,1,1,1,2,1,2,1.2364195070113055,2.3170354789763223,1.1360407450119965,3.452936037996551,1.452019128977554,2.4000070719921496,3.766780183999799,1.2021641280152835,3.17001218299265,1.6530587789893616,2.2533621639886405,2.9228403410234023,101,12,Low Arousal/Negative Valence,Sad,Negative,Low,1,3.535066843003733,1,1,6.454772327997489,trial,5,27,16,23,66,female,1,2
101_12_2,1,1,1,2,2,1,2,1,1,5,1,1,4.20853192100185,1.7845979740086477,1.7198572899797,2.303564292989904,5.601764350984013,2.851875280000968,2.271669045992894,1.219111343001714,1.320302233012626,3.0192558160051703,5.602821233012946,1.1687202129978687,101,12,Low Arousal/Negative Valence,Sad,Negative,Low,1,3.1183370070066303,1,1,1.4525357699894812,trial,5,27,16,23,66,female,1,2
101_13_1,1,1,1,1,1,2,2,1,3,1,1,3,1.2711740490049124,3.1527474820031784,5.319539210991934,1.953833253995981,0.9855031470069662,7.653243512002518,3.0552795119874645,1.2015617550059687,3.766576680005528,4.3523046629852615,1.3707581969792955,5.332382515014615,101,13,Low Arousal/Positve Valence,Tender,Positive,Low,3,3.3687720310117584,1,2,2.519918946985854,trial,5,27,16,23,66,female,1,2
101_13_2,1,1,1,3,1,1,2,1,2,3,1,2,2.4689028410066385,0.8863116930006072,2.5836742829997092,4.486685305018909,2.0004514809988905,2.735231569997268,2.8021093389834277,1.7669075980084017,5.936518790986156,2.686297438980546,1.4227522560104262,3.7538815660227556,101,13,Low Arousal/Positve Valence,Tender,Positive,Low,2,3.1870081129891332,2,2,2.851929227996152,trial,5,27,16,23,66,female,1,2
101_14_1,2,1,1,1,1,2,1,1,2,3,1,2,4.570013066986576,2.9864428459841292,4.540770540013909,1.102231015014695,1.0536567399976775,2.0181257400254253,1.802890994003974,1.3339785739954095,2.668646712001646,5.752089885994792,6.917840740003157,1.0733012889977545,101,14,Low Arousal/Positve Valence,Tender,Positive,Low,2,5.385778872994706,2,2,1.8501666770025622,trial,5,27,16,23,66,female,1,2
101_14_2,1,1,1,2,2,1,1,2,1,5,1,3,1.1695893070136663,5.766020509996451,2.7127574869955424,3.119979969022097,1.1676178959896788,2.216684431012254,2.135901041008765,2.335149079997791,1.0861296620278154,2.2524990400124807,1.3349895339924842,2.230894169973908,101,14,Low Arousal/Positve Valence,Tender,Positive,Low,1,1.901768861018354,1,1,1.6167812189960387,trial,5,27,16,23,66,female,1,2
101_15_1,1,1,1,1,1,1,1,1,3,1,1,4,2.502795737993438,7.125579677987844,1.5691310839902144,2.0173335669969674,3.1355685239832383,3.720850020996295,2.103773959999671,0.9019698379852343,3.434877966006752,3.199820539011853,1.9695955099887215,1.7536171039973851,101,15,Low Arousal/Positve Valence,Tender,Positive,Low,4,4.6869910349778365,1,4,5.552294960012659,trial,5,27,16,23,66,female,1,2
101_15_2,1,1,1,1,2,1,2,1,1,4,1,2,1.4363203610118944,1.7523485679994337,3.235091654001735,1.6860824410105124,5.018381856003543,1.5534416500013322,1.7874152179865632,2.0520260430057533,1.1026806669833604,1.3688807589933276,0.9024720239976887,1.3204551380185876,101,15,Low Arousal/Positve Valence,Tender,Positive,Low,1,2.9031208669766784,1,1,1.5522860439959913,trial,5,27,16,23,66,female,1,2
101_16_1,1,1,1,2,1,1,2,1,1,3,1,3,3.200225376000162,2.334921895992011,1.7737467089900747,3.9690693320007995,1.3837922460224945,2.8169670820061583,1.4071716029720847,2.018566196988104,7.5660386239760555,2.818627792003099,2.10320850397693,2.9096800300176255,101,16,Low Arousal/Positve Valence,Tender,Positive,Low,2,6.766235713992501,2,2,11.234091166988946,trial,5,27,16,23,66,female,1,2
101_16_2,1,1,1,2,1,1,3,1,1,4,1,1,1.6360884350142442,3.9855097609979566,1.169445205014199,1.3859639859874733,2.2836759880010504,2.58607540599769,1.6030689160106704,1.6358137130155228,1.1842658569803461,1.151224145985907,2.9185935410205275,3.9703184560057707,101,16,Low Arousal/Positve Valence,Tender,Positive,Low,1,3.5844877200142946,1,1,1.7834149150003213,trial,5,27,16,23,66,female,1,2
101_2_1,3,3,1,4,2,1,1,1,1,3,3,1,1.65130981898983,4.819168089015875,1.6687272709968966,3.7337990310043097,2.4026893609843682,5.552051670994842,1.1690538270049728,3.4524646830104757,2.9691575360193383,4.552390483993804,4.098861423000926,1.3850906739826314,101,2,High Arousal/Negative Valence,Fear,Negative,high,1,3.3690284749900457,3,1,5.785634775005747,trial,5,27,16,23,66,female,1,2
101_2_2,2,2,2,2,1,2,3,1,1,1,2,1,4.636286774009932,1.889815678994637,3.1349703790037893,2.968650887021795,2.656770317989867,3.435649952007225,2.0528580239915755,1.2514968749892432,1.0191986940044444,1.7197463830234483,3.670109141006833,1.0559762849879917,101,2,High Arousal/Negative Valence,Fear,Negative,high,1,6.41871491598431,3,1,2.3851056919957045,trial,5,27,16,23,66,female,1,2
101_3_1,4,4,1,1,1,4,1,1,3,1,1,1,3.486082029994577,3.650923414999852,2.0025559730129316,5.255319460004102,2.5691428889986128,2.635259287984809,1.3023017049999908,0.917507267993642,1.535997736005811,1.3689413889951538,2.266986119997455,1.286346967011923,101,3,High Arousal/Negative Valence,Fear,Negative,high,4,5.336117127997568,3,3,3.10288336200756,trial,5,27,16,23,66,female,1,2
101_3_2,4,3,3,1,1,4,1,1,3,1,1,1,2.5701116129930597,2.0021197400055826,3.3339685529936105,2.1711111549811903,1.1529190779838245,1.3872051819926128,2.869624390004901,1.1165335999976378,7.199296128004789,2.6853714319877326,1.301735297020059,1.1514059889886994,101,3,High Arousal/Negative Valence,Fear,Negative,high,4,3.8037575490016025,4,3,3.203130494017387,trial,5,27,16,23,66,female,1,2
101_4_1,4,4,1,2,1,4,1,1,4,1,1,1,1.4859563170175534,1.7520363889925648,1.3856809829885606,7.635885218012845,2.3531374750018585,2.5027175580034964,2.352687086997321,1.102617900003679,3.486092641018331,3.4676459019829053,1.2704352529835887,1.068198474997189,101,4,High Arousal/Negative Valence,Fear,Negative,high,4,1.802891715982696,4,4,2.4031726400135085,trial,5,27,16,23,66,female,1,2
101_4_2,4,4,4,1,1,4,1,1,3,1,1,1,1.3528923369885888,1.6030916890013032,1.5532329709967598,2.8351383020053618,2.318895173986675,2.9032801929861307,2.252704212005483,1.0166325510072056,6.584569365979405,1.186231803992996,0.9861445610004012,1.2028481010056566,101,4,High Arousal/Negative Valence,Fear,Negative,high,4,1.8191823129891418,4,4,1.369452791986987,trial,5,27,16,23,66,female,1,2
101_5_1,4,4,1,1,1,4,1,1,4,1,1,3,1.3197124330035876,1.4528555730066728,0.8196026829828043,1.022018763993401,1.5020241139864083,1.251589988998603,1.8398268180026207,0.8201368419977371,1.502471688989317,0.9853773670038208,0.9058708259835839,1.352831023017643,101,5,High Arousal/Positive Valence,Happy,Positive,high,4,1.686733849986922,5,4,1.1676901559985708,trial,5,27,16,23,66,female,1,2
